-1.3294,-0.597257,-0.740419,0.137473,25.7593,1.64717,8.41682,1.11557,1.08993,0.65308,0.968708,-0.756669,49.8928,-5.70797
-1.30275,-0.633534,-0.740762,0.123634,25.8552,1.70346,8.41875,1.11557,1.08703,0.65308,0.958882,-0.756687,49.7341,-5.72082
-1.2776,-0.678475,-0.740811,0.10972,25.9568,1.7576,8.50857,1.11557,1.08436,0.667565,0.958134,-0.756428,49.9912,-5.78847
-1.2493,-0.71387,-0.740566,0.0957208,26.0663,1.81555,8.49184,1.11557,1.08152,0.667565,0.950289,-0.755837,49.5605,-5.77499
-1.22238,-0.761038,-0.74002,0.081657,26.1812,1.86929,8.64371,1.11557,1.07904,0.68904,0.953145,-0.754961,50.2278,-5.88748
-1.19226,-0.796255,-0.739174,0.0674973,26.3063,1.92873,8.5926,1.11557,1.07627,0.68904,0.948346,-0.753747,49.3359,-5.82951
-1.16276,-0.843665,-0.738018,0.0532862,26.4362,1.98236,8.83025,1.11557,1.07397,0.716486,0.952188,-0.752231,50.7432,-6.01655
-1.1306,-0.87985,-0.736553,0.0389702,26.5785,2.04274,8.71778,1.11557,1.07129,0.716486,0.952246,-0.750373,49.0691,-5.88301
-1.09809,-0.92476,-0.734769,0.0246165,26.725,2.09749,9.0843,1.11557,1.06906,0.749106,0.953375,-0.748191,51.76,-6.19525
-1.06348,-0.963807,-0.732663,0.0101521,26.8855,2.15734,8.8649,1.11557,1.06657,0.749106,0.961342,-0.745661,48.7687,-5.93405
-1.0281,-1.00221,-0.730228,-0.00433745,27.0498,2.21643,9.43443,1.11557,1.0642,0.786265,0.954139,-0.742794,53.633,-6.45602
-0.990211,-1.04727,-0.727454,-0.018937,27.2293,2.2723,9.03212,1.11557,1.06211,0.786265,0.975104,-0.739557,48.4437,-5.98113
-0.953034,-1.07311,-0.724341,-0.033554,27.4127,2.33187,9.04193,1.11557,1.05985,0.786265,0.968657,-0.735989,48.1923,-5.96874
-0.910295,-1.12934,-0.720872,-0.0482692,27.6111,2.38735,9.21814,1.11557,1.05792,0.827441,0.99307,-0.731997,48.1052,-6.02278
-0.870899,-1.15309,-0.717049,-0.063,27.8147,2.4474,9.22605,1.11557,1.05576,0.827441,0.98746,-0.727693,47.7971,-6.0007
-0.823362,-1.20909,-0.712855,-0.0778073,28.0322,2.50222,9.42222,1.11557,1.054,0.87219,1.01482,-0.722917,47.7677,-6.05767
-0.781683,-1.23064,-0.708291,-0.0926307,28.2564,2.56277,9.42601,1.11557,1.05192,0.87219,1.01018,-0.717844,47.3761,-6.02296
-0.729193,-1.28553,-0.70334,-0.107504,28.493,2.61659,9.64426,1.11557,1.05035,0.920112,1.03992,-0.71225,47.4524,-6.08473
-0.68516,-1.30481,-0.697999,-0.122393,28.7381,2.6777,9.64028,1.11557,1.04835,0.920112,1.03649,-0.706372,46.9328,-6.03304
-0.627737,-1.3576,-0.692258,-0.137301,28.9937,2.73013,9.88499,1.11557,1.04697,0.970823,1.06791,-0.699928,47.19,-6.10342
-0.581241,-1.37459,-0.686106,-0.152221,29.2599,2.79189,9.86736,1.11557,1.04503,0.970823,1.06606,-0.693208,46.4708,-6.02832
-0.519132,-1.42419,-0.679543,-0.167127,29.5344,2.84253,10.1464,1.11557,1.04388,1.02394,1.09823,-0.685885,47.0267,-6.11403
-0.469989,-1.43896,-0.672544,-0.182039,29.8213,2.90501,10.1057,1.11557,1.04199,1.02394,1.09858,-0.678285,45.9939,-6.00605
-0.403748,-1.48409,-0.665125,-0.196899,30.1146,2.95355,10.4325,1.11557,1.04107,1.07904,1.13016,-0.670057,47.0313,-6.1182
-0.351626,-1.49687,-0.657246,-0.211755,30.4219,3.01669,10.3538,1.11557,1.03923,1.07904,1.13368,-0.66154,45.5068,-5.96335
-0.282236,-1.53599,-0.64894,-0.22652,30.7334,3.06316,10.7498,1.11557,1.03853,1.1357,1.16276,-0.652386,47.3066,-6.11946
-0.226544,-1.54725,-0.64015,-0.241264,31.0606,3.12651,10.6098,1.11557,1.03675,1.1357,1.17101,-0.642914,45.0146,-5.89732
-0.155603,-1.57852,-0.630928,-0.255879,31.3901,3.17178,11.1096,1.11557,1.03621,1.19343,1.19477,-0.632825,48.0036,-6.12411
-0.095322,-1.58905,-0.621197,-0.270448,31.7361,3.23405,10.872,1.11557,1.03457,1.19343,1.21014,-0.622358,44.5236,-5.80506
-0.02531,-1.6102,-0.611033,-0.284849,32.083,3.28072,11.529,1.11557,1.03401,1.25168,1.22443,-0.611337,49.3419,-6.14213
0.0412711,-1.62125,-0.600341,-0.299173,32.4468,3.33884,11.1383,1.11557,1.0327,1.25168,1.25062,-0.599831,44.0416,-5.68373
0.106601,-1.62946,-0.58921,-0.313292,32.8108,3.39281,12.0343,1.11557,1.03171,1.30988,1.24932,-0.587901,51.6343,-6.18814
0.182267,-1.64289,-0.577541,-0.327292,33.1909,3.44039,11.4067,1.11557,1.03116,1.30988,1.29193,-0.575307,43.5778,-5.53068
0.237351,-1.63467,-0.565425,-0.341055,33.5715,3.49307,11.4252,1.11557,1.0303,1.30988,1.29127,-0.562517,43.2477,-5.41293
0.326502,-1.65311,-0.552772,-0.354645,33.966,3.5382,11.675,1.11557,1.02995,1.36739,1.33351,-0.548775,43.1434,-5.34351
0.382323,-1.64049,-0.539661,-0.367969,34.3623,3.58948,11.6903,1.11557,1.02922,1.36739,1.33355,-0.534981,42.769,-5.20838
0.472623,-1.65119,-0.526026,-0.381059,34.7696,3.63179,11.9412,1.11557,1.02909,1.4235,1.37474,-0.520242,42.7521,-5.12016
0.528901,-1.63406,-0.51192,-0.393851,35.1802,3.68157,11.951,1.11557,1.02849,1.4235,1.37558,-0.505448,42.3104,-4.96624
0.619106,-1.63659,-0.49731,-0.406351,35.5988,3.72069,12.203,1.11557,1.0286,1.47751,1.41495,-0.489735,42.42,-4.85901
0.675567,-1.61488,-0.482222,-0.418516,36.022,3.76888,12.2045,1.11557,1.02811,1.47751,1.41676,-0.473957,41.8784,-4.68494
0.764285,-1.60898,-0.466654,-0.43033,36.4505,3.80448,12.4585,1.11557,1.02846,1.52865,1.45345,-0.457304,42.1656,-4.55889
0.820676,-1.58268,-0.450607,-0.441768,36.8845,3.85096,12.4477,1.11557,1.02809,1.52865,1.45645,-0.440567,41.4793,-4.3635
0.906392,-1.56826,-0.43411,-0.452798,37.3213,3.88288,12.7059,1.11557,1.02869,1.57618,1.4895,-0.423022,42.0082,-4.21914
0.962494,-1.5374,-0.41714,-0.463409,37.7639,3.9274,12.6776,1.11557,1.02844,1.57618,1.49399,-0.405366,41.1196,-4.00161
1.04361,-1.51462,-0.399752,-0.473557,38.2073,3.95574,12.9434,1.11557,1.02927,1.61932,1.52238,-0.386987,41.9654,-3.83957
1.09925,-1.47929,-0.381908,-0.483238,38.6567,3.99783,12.8912,1.11557,1.02916,1.61932,1.52873,-0.368462,40.8055,-3.59975
1.17415,-1.44854,-0.363684,-0.492408,39.1049,4.0231,13.1686,1.11557,1.03017,1.65736,1.55141,-0.349322,42.0464,-3.4204
1.22919,-1.40884,-0.345029,-0.50106,39.5585,4.06194,13.0855,1.11557,1.03025,1.65736,1.56005,-0.329994,40.5427,-3.1592
1.29637,-1.37079,-0.326031,-0.509155,40.0098,4.08518,13.3779,1.11557,1.03135,1.68961,1.57606,-0.310175,42.2401,-2.96215
1.35063,-1.32686,-0.306641,-0.516685,40.4654,4.11947,13.2576,1.11557,1.03169,1.68961,1.58734,-0.290122,40.3361,-2.68208
1.40889,-1.28242,-0.286949,-0.523614,40.9178,4.14227,13.5644,1.11557,1.03278,1.7155,1.59608,-0.269717,42.4927,-2.46572
1.46203,-1.2344,-0.266913,-0.529932,41.3729,4.17024,13.4052,1.11557,1.03349,1.7155,1.61007,-0.249031,40.189,-2.17139
1.51084,-1.1847,-0.246616,-0.535612,41.8245,4.19425,13.7145,1.11557,1.03444,1.73451,1.61179,-0.228137,42.6694,-1.93279
1.56204,-1.13277,-0.226035,-0.540639,42.2768,4.21417,13.526,1.11557,1.03562,1.73451,1.62779,-0.20693,40.1031,-1.63097
1.60218,-1.07902,-0.205236,-0.544992,42.7254,4.23452,13.5482,1.11557,1.03674,1.73451,1.62961,-0.18564,40.0548,-1.35285
